Edad Ult Cos,Variedad,Suelo,Zona,Tenencia,Vejez,Destino 1=Semilla,Cod. T.Cultivo,Dist Km,Tipo Quema,T.Corte,Dosis Madurante,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,M3 Riego,DDUlt.Riego,Período,TCH,%Sac.Caña,Variedad_cod,Suelo_cod,Zona_cod,Tipo Quema_cod,T.Corte_cod
11.76,CC97-7170,CORINTIAS ,IP01,11.0,2.056,0,1.0,4.5,VERDE,MECANIZADO,1.1,165.0,966.0,306.0,221.0,110.0,329.0,0.0,0,202301,127.644389,12.2811,41,19,1,4,1
13.14,CC01-1940,CORINTIAS ,IP06,11.0,76.495,0,1.0,12.6,Q.ACCIDENTAL,MANUAL,1.1,247.0,1062.0,193.0,293.0,93.0,483.0,0.0,0,202301,118.128378,12.353,6,19,5,1,0
13.54,CC85-92,GALPON ,IP03,31.0,3.697,0,1.0,14.7,VERDE,MECANIZADO,1.1,161.0,1112.0,202.0,271.0,177.0,462.0,13199.04,89,202301,138.631944,13.6382,34,32,3,4,1
14.13,CC01-1940,CORINTIAS ,IP06,51.0,2.089,0,1.0,22.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,178.724576,11.2911,6,19,5,4,1
15.38,CC05-430,DESCONOCIDO,IP06,51.0,2.231,0,1.0,18.0,VERDE,MECANIZADO,1.1,0.0,512.0,212.0,218.0,82.0,0.0,0.0,0,202301,154.985454,10.9471,16,22,5,4,1
11.56,CC01-1940,PALMIRA ,IP02,31.0,2.298,0,1.0,10.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,28992.14,88,202301,133.228846,12.0967,6,68,2,4,1
11.33,CC01-1940,CORINTIAS ,IP06,31.0,2.357,0,1.0,19.0,VERDE,MECANIZADO,1.3,100.0,751.0,232.0,165.0,185.0,169.0,91044.0,87,202301,135.052688,11.9158,6,19,5,4,1
11.66,CC93-4418,CORINTIAS ,IP03,81.0,3.746,0,1.0,80.5,VERDE,MECANIZADO,1.1,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0,202301,116.181315,12.6093,40,19,3,4,1
11.66,CC05-430,GALPON ,IP02,31.0,2.265,0,1.0,10.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,58695.63,90,202301,166.767187,11.9739,16,32,2,4,1
11.33,CC05-430,CORINTIAS ,IP01,11.0,2.313,0,1.0,4.5,VERDE,MECANIZADO,1.3,293.0,1365.0,467.0,333.0,184.0,381.0,53197.8,44,202301,143.437739,11.39,16,19,1,4,1
11.73,CC01-1940,NUEVO PICHICHI,IP06,11.0,4.974,0,1.0,5.2,VERDE,MECANIZADO,0.0,355.0,1614.0,523.0,312.0,152.0,627.0,8280.0,99,202301,121.735294,11.708,6,62,5,4,1
12.94,CC01-1940,NUEVO PICHICHI,IP06,11.0,11.091,0,1.0,5.2,VERDE,MECANIZADO,0.0,308.0,1546.0,333.0,527.0,86.0,600.0,3690.0,142,202301,151.879581,11.665,6,62,5,4,1
11.99,CC01-1940,GALPON ,IP03,31.0,1.729,0,1.0,19.0,VERDE,MECANIZADO,1.2,162.0,935.0,296.0,156.0,157.0,326.0,100928.52,84,202301,135.265975,12.9953,6,32,3,4,1
11.6,CC01-1940,CORINTIAS ,IP03,31.0,2.414,0,1.0,28.0,VERDE,MECANIZADO,1.1,156.0,860.0,240.0,178.0,158.0,284.0,74506.44,107,202301,122.823897,13.4958,6,19,3,4,1
11.24,CC01-1940,CORINTIAS ,IP03,31.0,1.826,0,1.0,28.0,VERDE,MECANIZADO,1.3,156.0,854.0,250.0,193.0,154.0,257.0,50649.42,87,202301,109.883103,12.9818,6,19,3,4,1
12.58,CC01-1940,RIO LA PAILA ,IP03,31.0,113.993,0,1.0,27.5,Q.ACCIDENTAL,MANUAL,1.1,173.0,825.0,174.0,183.0,101.0,367.0,32755.68,124,202301,114.741147,12.5182,6,83,3,1,0
11.33,CC05-430,TESORO,IP03,31.0,1.276,0,1.0,14.7,VERDE,MECANIZADO,1.3,198.0,1091.0,363.0,207.0,240.0,281.0,68410.08,28,202301,170.925399,11.4247,16,96,3,4,1
11.27,CC01-1940,CORINTIAS ,IP06,31.0,1.695,0,1.0,19.0,VERDE,MECANIZADO,1.3,119.0,770.0,232.0,165.0,185.0,188.0,111280.8,91,202301,152.844148,11.8015,6,19,5,4,1
11.37,CC01-1940,CORINTIAS ,IP06,31.0,1.711,0,1.0,19.0,VERDE,MECANIZADO,1.3,119.0,770.0,232.0,165.0,185.0,188.0,59972.7,134,202301,127.68232,11.7619,6,19,5,4,1
12.45,CC01-1940,RIO LA PAILA ,IP03,31.0,78.783,0,1.0,27.5,Q.ACCIDENTAL,MANUAL,1.3,173.0,824.0,189.0,171.0,103.0,361.0,22552.2,113,202301,85.523054,12.4563,6,83,3,1,0
11.76,CC97-7170,GALPON ,IP02,51.0,2.544,0,1.0,10.7,VERDE,MECANIZADO,1.1,0.0,288.0,284.0,4.0,0.0,0.0,0.0,0,202301,122.010095,12.1609,41,32,2,4,1
11.6,CC05-430,GENOVA,IP06,11.0,1.58,0,1.0,7.5,VERDE,MECANIZADO,1.1,333.0,1552.0,564.0,278.0,206.0,504.0,11173.5,109,202301,156.187908,11.6469,16,33,5,4,1
11.4,CC05-430,CORINTIAS ,IP06,11.0,2.028,0,1.0,8.0,VERDE,MECANIZADO,1.3,167.0,711.0,252.0,153.0,103.0,203.0,13104.6,8,202301,139.420289,9.09,16,19,5,4,1
11.7,CC05-430,CORINTIAS ,IP03,31.0,2.019,0,1.0,28.0,VERDE,MECANIZADO,1.5,156.0,860.0,240.0,174.0,158.0,288.0,76253.04,106,202301,140.905844,12.9359,16,19,3,4,1
17.12,CC85-92,MANUELITA ,IP03,31.0,38.251,0,1.0,40.5,VERDE,MANUAL,0.0,126.0,1459.0,306.0,222.0,255.0,676.0,0.0,0,202301,76.898773,13.15,34,54,3,4,0
11.5,CC05-430,GALPON ,IP02,31.0,2.09,0,1.0,10.8,VERDE,MECANIZADO,1.3,115.0,115.0,0.0,0.0,0.0,115.0,73470.43,85,202301,184.730463,11.5972,16,32,2,4,1
11.79,CC05-430,GENOVEZ,IP03,31.0,8.375,0,1.0,40.5,VERDE,MECANIZADO,1.2,121.0,984.0,274.0,262.0,178.0,270.0,62061.12,134,202301,150.281868,11.6528,16,34,3,4,1
12.91,CC05-430,DESCONOCIDO,IP02,51.0,2.273,0,1.0,8.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,141.579158,10.5206,16,22,2,4,1
11.33,CC05-430,CORINTIAS ,IP06,11.0,1.55,0,1.0,8.0,VERDE,MECANIZADO,1.3,136.0,711.0,252.0,153.0,107.0,199.0,99015.48,96,202301,153.459003,11.6284,16,19,5,4,1
11.4,CC01-1940,NUEVO PICHICHI,IP03,31.0,2.414,0,1.0,28.0,VERDE,MECANIZADO,1.3,98.0,854.0,250.0,193.0,154.0,257.0,75357.3,107,202301,95.349413,12.3583,6,62,3,4,1
12.68,CC05-430,CORINTIAS ,IP03,51.0,4.542,0,1.0,43.7,VERDE,MECANIZADO,0.0,0.0,266.0,266.0,0.0,0.0,0.0,0.0,0,202301,117.174137,9.822,16,19,3,4,1
15.38,CC05-430,YUMBO,IP05,81.0,2.427,0,1.0,23.5,VERDE,MECANIZADO,0.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0,202301,220.83,11.1379,16,101,4,4,1
11.96,CC05-430,GALPON ,IP01,91.0,1.938,0,1.0,8.0,VERDE,MECANIZADO,1.1,157.0,982.0,291.0,236.0,107.0,348.0,0.0,0,202301,143.985628,11.387,16,32,1,4,1
12.68,CC01-1940,CORINTIAS ,IP03,51.0,4.173,0,1.0,43.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,114.512448,10.9344,6,19,3,4,1
14.88,CC05-430,DESCONOCIDO,IP05,81.0,2.865,0,1.0,20.1,VERDE,MECANIZADO,0.0,0.0,362.0,149.0,95.0,118.0,0.0,0.0,0,202301,141.505115,11.0206,16,22,4,4,1
11.3,CC01-1940,NUEVO PICHICHI,IP03,31.0,2.828,0,1.0,28.0,VERDE,MECANIZADO,1.3,98.0,831.0,231.0,193.0,153.0,254.0,34884.0,104,202301,67.248507,12.9045,6,62,3,4,1
12.35,CC12-2120,PALMIRA ,IP03,31.0,2.437,0,1.0,40.5,VERDE,MECANIZADO,1.2,92.0,892.0,241.0,219.0,126.0,306.0,72854.28,123,202301,170.91,11.9943,29,68,3,4,1
11.73,CC05-430,VILLA,IP03,51.0,24.545,0,1.0,47.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,144.83885,11.2556,16,100,3,4,1
12.02,CC05-430,CORINTIAS ,IP01,91.0,2.949,0,1.0,8.0,VERDE,MECANIZADO,1.1,92.0,788.0,258.0,169.0,94.0,267.0,0.0,0,202301,141.488394,11.6122,16,19,1,4,1
12.16,CC05-430,DESCONOCIDO,IP05,81.0,2.373,0,1.0,20.1,VERDE,MECANIZADO,0.0,0.0,213.0,77.0,136.0,0.0,0.0,0.0,0,202301,99.684883,10.6367,16,22,4,4,1
11.5,CC05-430,PICHICHI ,IP03,31.0,9.963,0,1.0,25.0,VERDE,MECANIZADO,1.3,105.0,852.0,259.0,184.0,139.0,270.0,95249.52,33,202301,89.403125,12.4677,16,73,3,4,1
11.83,CC01-1940,CORINTIAS ,IP06,11.0,1.463,0,1.0,7.5,VERDE,MECANIZADO,1.1,220.0,1282.0,406.0,266.0,156.0,454.0,68990.7,97,202301,113.830547,11.2719,6,19,5,4,1
11.89,CC09-535,CORINTIAS ,IP06,11.0,3.361,0,1.0,7.5,VERDE,MECANIZADO,1.1,220.0,1282.0,386.0,286.0,154.0,456.0,10760.1,118,202301,128.571428,12.021,22,19,5,4,1
12.35,CC05-430,CARLINA,IP03,31.0,2.306,0,1.0,25.0,VERDE,MECANIZADO,1.2,105.0,863.0,194.0,219.0,105.0,345.0,30529.98,109,202301,134.821715,13.9788,16,12,3,4,1
12.29,CC01-1940,CARLINA,IP03,31.0,3.923,0,1.0,25.0,VERDE,MECANIZADO,1.2,105.0,863.0,199.0,214.0,107.0,343.0,31489.26,108,202301,89.324418,13.3952,6,12,3,4,1
13.73,CC01-1940,OVEJERA,IP05,31.0,2.315,0,1.0,20.0,VERDE,MECANIZADO,1.3,108.0,751.0,71.0,187.0,175.0,318.0,49991.4,112,202301,128.961267,11.26,6,64,4,4,1
12.02,CC01-1940,CORINTIAS ,IP03,81.0,2.027,0,1.0,20.5,VERDE,MECANIZADO,0.0,0.0,242.0,202.0,40.0,0.0,0.0,0.0,0,202301,141.523636,11.4107,6,19,3,4,1
13.31,CC01-1940,CORINTIAS ,IP03,81.0,2.498,0,1.0,20.5,VERDE,MECANIZADO,0.0,0.0,253.0,146.0,107.0,0.0,0.0,0.0,0,202301,146.352888,11.9726,6,19,3,4,1
15.67,CC05-430,DESCONOCIDO,IP05,81.0,3.993,0,1.0,20.1,VERDE,MECANIZADO,0.0,0.0,465.0,252.0,0.0,213.0,0.0,0.0,0,202301,94.365089,9.9936,16,22,4,4,1
13.73,CC01-1940,OVEJERA,IP05,31.0,2.871,0,1.0,20.0,VERDE,MECANIZADO,1.3,105.0,751.0,76.0,182.0,175.0,318.0,62421.12,104,202301,110.600276,11.9155,6,64,4,4,1
11.99,CC01-1228,CORINTIAS ,IP03,81.0,1.911,0,1.0,20.5,VERDE,MECANIZADO,0.0,0.0,242.0,202.0,40.0,0.0,0.0,0.0,0,202301,160.176,11.633,4,19,3,4,1
13.08,CC05-430,NUEVO PICHICHI,IP03,81.0,41.849,0,1.0,27.8,Q.ACCIDENTAL,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,149.992697,12.3533,16,62,3,1,1
12.39,CC93-4181,DESCONOCIDO,IP05,51.0,2.725,0,1.0,36.5,VERDE,MECANIZADO,1.1,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0,202301,107.611863,13.7296,39,22,4,4,1
12.25,CC05-430,PALMIRA ,IP06,11.0,1.654,0,1.0,8.0,VERDE,MECANIZADO,1.5,191.0,1394.0,353.0,351.0,144.0,546.0,14251.02,17,202301,125.071428,12.841,16,68,5,4,1
12.25,CC01-1940,PALMIRA ,IP06,11.0,1.773,0,1.0,8.0,VERDE,MECANIZADO,1.1,191.0,1394.0,353.0,351.0,144.0,546.0,35568.0,29,202301,111.422077,12.789,6,68,5,4,1
13.77,CC05-430,OVEJERA,IP05,11.0,1.568,0,1.0,20.0,VERDE,MECANIZADO,1.5,111.0,757.0,71.0,187.0,175.0,324.0,77613.06,128,202301,138.205364,13.5947,16,64,4,4,1
11.56,CC01-1940,OVEJERA,IP05,31.0,2.057,0,1.0,20.0,VERDE,MECANIZADO,1.1,111.0,703.0,189.0,170.0,133.0,211.0,32470.5,102,202301,114.035135,12.6314,6,64,4,4,1
11.56,CC01-1940,LA LUISA,IP05,51.0,2.04,0,1.0,20.0,VERDE,MECANIZADO,1.1,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0,202301,125.146821,12.4679,6,50,4,4,1
12.02,CC85-92,CORINTIAS ,IP03,81.0,1.669,0,1.0,20.5,VERDE,MECANIZADO,0.0,0.0,242.0,202.0,40.0,0.0,0.0,0.0,0,202301,111.18639,13.9616,34,19,3,4,1
12.35,CC01-1940,DESCONOCIDO,IP05,51.0,2.67,0,1.0,36.5,VERDE,MECANIZADO,1.1,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0,202301,123.550564,12.5078,6,22,4,4,1
12.32,CC01-1940,GALPON ,IP02,31.0,1.54,0,1.0,10.8,VERDE,MECANIZADO,1.1,85.0,85.0,0.0,0.0,0.0,85.0,49716.62,92,202301,146.490781,11.8335,6,32,2,4,1
12.25,CC01-1940,PALMIRA ,IP02,31.0,1.376,0,1.0,10.8,VERDE,MECANIZADO,1.1,117.0,891.0,248.0,283.0,88.0,272.0,37666.7,102,202301,105.918867,13.545,6,68,2,4,1
13.77,CC01-1940,LA LUISA,IP05,11.0,2.301,0,1.0,20.0,VERDE,MECANIZADO,1.3,111.0,757.0,76.0,182.0,175.0,324.0,74247.64,95,202301,96.667817,13.8208,6,50,4,4,1
11.24,CC05-430,NUEVO PICHICHI,IP03,31.0,5.366,0,1.0,28.0,VERDE,MECANIZADO,0.0,148.0,868.0,226.0,188.0,242.0,212.0,130303.8,11,202301,134.334962,11.117,16,62,3,4,1
12.35,CC01-1940,GALPON ,IP03,51.0,2.348,0,1.0,34.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,136.258169,12.028,6,32,3,4,1
15.15,CC01-1940,PALMIRA ,IP05,51.0,2.865,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,123.913983,11.8423,6,68,4,4,1
15.21,CC05-430,JORDAN,IP05,51.0,2.591,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,130.523887,12.0093,16,44,4,4,1
11.79,CC85-92,DESCONOCIDO,IP03,81.0,10.994,0,1.0,28.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,98.992602,13.1268,34,22,3,4,1
11.66,CC93-4181,DESCONOCIDO,IP05,51.0,2.168,0,1.0,36.5,VERDE,MECANIZADO,1.1,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0,202301,126.260842,14.0071,39,22,4,4,1
14.0,CC05-430,CERRITO ,IP01,31.0,1.91,0,1.0,19.5,VERDE,MECANIZADO,0.0,294.0,1650.0,149.0,498.0,255.0,748.0,15890.4,112,202301,139.626829,11.1266,16,13,1,4,1
15.05,CC05-430,CERRITO ,IP01,31.0,1.806,0,1.0,19.5,VERDE,MECANIZADO,1.5,294.0,1650.0,59.0,404.0,325.0,862.0,29199.6,150,202301,131.352168,12.9974,16,13,1,4,1
11.99,CC01-1940,AMAIME,IP02,31.0,1.758,0,1.0,10.8,VERDE,MECANIZADO,1.1,112.0,881.0,256.0,265.0,115.0,245.0,8628.48,99,202301,116.380753,12.846,6,0,2,4,1
11.93,CC05-430,RIO LA PAILA ,IP02,31.0,1.673,0,1.0,10.8,VERDE,MECANIZADO,1.1,112.0,881.0,256.0,265.0,115.0,245.0,12909.3,99,202301,150.443019,12.94,16,83,2,4,1
11.83,CC05-430,PALMIRA ,IP06,11.0,39.723,0,1.0,12.0,Q.ACCIDENTAL,MECANIZADO,1.3,263.0,1313.0,486.0,184.0,243.0,400.0,20127.6,28,202301,103.470334,11.9075,16,68,5,1,1
13.7,CC01-1940,CORINTIAS ,IP05,31.0,2.051,0,1.0,20.5,VERDE,MECANIZADO,1.3,99.0,774.0,112.0,203.0,150.0,309.0,37723.32,111,202301,129.355905,12.1753,6,19,4,4,1
13.08,CC85-92,CORINTIAS ,IP06,81.0,2.683,0,1.0,19.4,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,139.099371,11.9699,34,19,5,4,1
12.35,CC01-1940,GALPON ,IP03,51.0,2.366,0,1.0,34.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,136.176823,11.9663,6,32,3,4,1
12.35,CC01-1940,GALPON ,IP03,51.0,4.556,0,1.0,34.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,143.808988,11.897,6,32,3,4,1
12.09,CC05-430,AMAIME,IP01,51.0,4.094,0,1.0,10.8,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,126.360139,11.309,16,0,1,4,1
16.07,CC05-430,MANUELITA ,IP01,51.0,2.293,0,1.0,10.4,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,167.021875,12.508,16,54,1,4,1
14.85,CC01-1940,PINDO,IP01,51.0,2.495,0,1.0,10.4,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,90.323684,12.509,6,76,1,4,1
10.97,CC85-92,GUADUAL,IP05,81.0,2.7075,0,1.0,35.1,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,112.737086,10.95,34,39,4,4,1
15.28,CC01-1940,DESCONOCIDO,IP05,51.0,1.892,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,153.221674,11.52,6,22,4,4,1
11.73,CC01-1940,DESCONOCIDO,IP03,81.0,26.535,0,1.0,28.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,140.86483,12.6016,6,22,3,4,1
25.59,CC05-430,CORINTIAS ,IP03,31.0,3.421,0,1.0,34.0,VERDE,MANUAL,1.8,132.0,2138.0,143.0,335.0,164.0,1496.0,0.0,0,202301,146.330952,11.879,16,19,3,4,0
11.6,CC05-430,CORINTIAS ,IP06,11.0,1.561,0,1.0,8.0,VERDE,MECANIZADO,1.3,68.0,68.0,0.0,0.0,0.0,68.0,116580.84,17,202301,123.153374,13.4403,16,19,5,4,1
11.6,CC01-1940,CORINTIAS ,IP03,51.0,2.403,0,1.0,16.9,VERDE,MECANIZADO,0.8,106.0,577.0,228.0,10.0,175.0,164.0,0.0,0,202301,118.821428,12.903,6,19,3,4,1
12.35,CC01-1940,GALPON ,IP03,51.0,3.777,0,1.0,34.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,151.240829,11.9601,6,32,3,4,1
12.25,CC05-430,GALPON ,IP02,51.0,1.414,0,1.0,10.0,VERDE,MECANIZADO,1.1,0.0,156.0,149.0,7.0,0.0,0.0,0.0,0,202301,155.268,12.3009,16,32,2,4,1
11.83,CC85-92,DESCONOCIDO,IP03,81.0,44.72,0,1.0,28.0,Q.PROGRAMADA,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,100.707524,12.7433,34,22,3,2,1
12.55,CC01-1940,DESCONOCIDO,IP05,51.0,1.982,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,147.355704,12.6041,6,22,4,4,1
12.42,CC01-1940,AMAIME,IP02,31.0,1.654,0,1.0,10.8,VERDE,MECANIZADO,1.1,118.0,118.0,0.0,0.0,0.0,118.0,15525.72,106,202301,113.022151,11.3385,6,0,2,4,1
11.76,CC01-1940,CORINTIAS ,IP03,51.0,2.333,0,1.0,16.9,VERDE,MECANIZADO,0.8,106.0,577.0,228.0,10.0,175.0,164.0,0.0,0,202301,122.608029,13.294,6,19,3,4,1
12.32,CC01-1940,GALPON ,IP03,51.0,3.25,0,1.0,34.6,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,126.212922,11.8261,6,32,3,4,1
12.25,CC05-430,CORINTIAS ,IP06,51.0,2.169,0,1.0,18.0,VERDE,MECANIZADO,1.1,0.0,275.0,266.0,9.0,0.0,0.0,0.0,0,202301,181.2018,12.0007,16,19,5,4,1
12.35,CC01-1940,DESCONOCIDO,IP05,51.0,2.114,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,146.62406,12.2888,6,22,4,4,1
12.42,CC93-4418,DESCONOCIDO,IP05,51.0,2.058,0,1.0,36.5,VERDE,MECANIZADO,1.1,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0,202301,109.251118,12.7461,40,22,4,4,1
15.34,CC05-430,DESCONOCIDO,IP05,81.0,3.111,0,1.0,20.1,VERDE,MECANIZADO,0.0,0.0,389.0,176.0,77.0,136.0,0.0,0.0,0,202301,97.984094,12.4133,16,22,4,4,1
13.37,CC01-1940,CORINTIAS ,IP06,51.0,1.743,0,1.0,14.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,125.123532,12.3942,6,19,5,4,1
12.65,CC05-430,PICHICHI ,IP03,31.0,10.415,0,1.0,25.0,VERDE,MECANIZADO,1.2,116.0,879.0,190.0,221.0,89.0,379.0,103294.86,98,202301,106.327341,13.4678,16,73,3,4,1
13.57,CC05-430,CORINTIAS ,IP06,51.0,1.804,0,1.0,14.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,173.429299,12.52,16,19,5,4,1
12.62,CC05-430,GALPON ,IP02,51.0,1.291,0,1.0,10.0,VERDE,MECANIZADO,1.1,0.0,156.0,108.0,48.0,0.0,0.0,0.0,0,202301,150.833141,12.6905,16,32,2,4,1
15.15,CC85-92,PINDO,IP01,51.0,2.325,0,1.0,10.4,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,135.688139,11.0469,34,76,1,4,1
11.14,CC93-4418,GUACARI,IP05,81.0,2.7075,0,1.0,35.1,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,86.596862,12.09,40,37,4,4,1
11.86,CC01-1940,DESCONOCIDO,IP03,81.0,25.701,0,1.0,28.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,113.669731,12.5871,6,22,3,4,1
12.45,VARIAS,DESCONOCIDO,IP05,51.0,2.404,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,109.397849,13.9798,56,22,4,4,1
12.39,VARIAS,DESCONOCIDO,IP05,51.0,2.249,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,148.898211,13.6262,56,22,4,4,1
12.35,CC05-430,DESCONOCIDO,IP05,51.0,48.446,0,1.0,30.5,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,121.95756,13.6218,16,22,4,4,1
13.5,CC85-92,CORINTIAS ,IP06,51.0,1.951,0,1.0,14.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,123.2063,13.5653,34,19,5,4,1
11.79,CC01-1940,PALMERAS ,IP03,51.0,2.297,0,1.0,16.9,VERDE,MECANIZADO,0.8,106.0,577.0,228.0,10.0,175.0,164.0,0.0,0,202301,120.417934,13.8611,6,65,3,4,1
14.55,CC01-1940,CORINTIAS ,IP05,51.0,2.858,0,1.0,27.0,VERDE,MECANIZADO,1.3,0.0,160.0,93.0,67.0,0.0,0.0,0.0,0,202301,127.1721,12.924,6,19,4,4,1
13.83,CC01-1940,GALPON ,IP03,51.0,2.156,0,1.0,21.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,151.337592,12.4091,6,32,3,4,1
12.52,CC01-1940,DESCONOCIDO,IP05,51.0,2.809,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,119.523076,13.9464,6,22,4,4,1
12.35,CC93-4418,DESCONOCIDO,IP05,51.0,20.765,0,1.0,30.5,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,86.111981,13.5884,40,22,4,4,1
14.75,CC01-1940,CORINTIAS ,IP05,51.0,3.852,0,1.0,24.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,141.482532,12.343,6,19,4,4,1
12.19,CC01-1940,GALPON ,IP02,51.0,1.384,0,1.0,10.0,VERDE,MECANIZADO,1.1,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0,202301,131.625657,12.2747,6,32,2,4,1
13.83,CC01-678,GALPON ,IP03,51.0,2.174,0,1.0,21.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,123.06864,13.2499,8,32,3,4,1
12.58,CC01-1940,DESCONOCIDO,IP05,51.0,2.736,0,1.0,27.0,VERDE,MECANIZADO,1.2,0.0,141.5,141.5,0.0,0.0,0.0,0.0,0,202301,128.050283,14.3255,6,22,4,4,1
11.73,CC01-1940,DESCONOCIDO,IP05,51.0,12.537,0,1.0,30.5,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,89.708242,13.9194,6,22,4,4,1
11.76,CC84-75,DESCONOCIDO,IP05,51.0,11.698,0,1.0,30.5,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,98.477272,11.815,33,22,4,4,1
13.6,CC01-1940,DESCONOCIDO,IP06,51.0,1.556,0,1.0,14.0,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,202301,114.66363,13.1426,6,22,5,4,1
14.62,CC85-92,CORINTIAS ,IP05,51.0,2.955,0,1.0,27.0,VERDE,MECANIZADO,1.1,0.0,160.0,93.0,67.0,0.0,0.0,0.0,0,202301,111.407993,13.8461,34,19,4,4,1
13.73,CC01-1940,SANTA ROSA,IP06,51.0,2.648,0,1.0,22.0,VERDE,MECANIZADO,0.0,0.0,131.0,89.0,42.0,0.0,0.0,0.0,0,202301,141.892424,12.136,6,94,5,4,1
