variedad,edad,cortes,lluvias,grupo_tenencia,pct_diatrea,tipocorte,madurada,dosismad,semsmad,vejez,mes,me,TCH,sacarosa,nivel_TCH,nivel_sacarosa,variedad_cod,tipocorte_cod,madurada_cod,nivel_TCH_num,nivel_sacarosa_num
CC01-1940,14.2,3,485,3,3.9,Mecanizado Verde,SI,1.2,17.3,2.7,6,8.4,156,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,11.6,4,218,3,4.6,Mecanizado Verde,SI,1.2,5.1,2.9,5,9.7,150,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,11.0,5,0,3,4.4,Mecanizado Verde,SI,1.0,2.9,2.4,4,15.0,115,10.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.5,6,0,3,4.4,Mecanizado Verde,SI,0.8,6.0,3.1,6,6.6,173,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,15.1,1,785,3,6.3,Mecanizado Verde,SI,1.2,17.4,2.3,6,8.2,161,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,11.6,2,70,3,4.6,Mecanizado Verde,SI,1.2,5.1,2.3,5,7.0,112,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,3,0,3,4.4,Mecanizado Verde,SI,1.0,9.4,2.1,6,8.2,129,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.0,4,148,3,4.4,Mecanizado Verde,SI,0.8,5.9,2.4,6,8.8,136,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,15.1,1,785,3,3.9,Mecanizado Verde,SI,1.2,17.6,2.4,6,9.8,179,13.7,Alto,Alto,0,0,0,2,2
CC01-1940,11.5,2,70,3,4.6,Mecanizado Verde,SI,1.2,5.0,2.4,5,9.9,115,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.5,3,0,3,4.4,Mecanizado Verde,SI,1.0,9.4,2.2,6,9.7,141,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,11.9,4,148,3,4.4,Mecanizado Verde,SI,0.8,5.7,2.2,6,8.4,149,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,11.5,3,241,3,4.6,Mecanizado Verde,SI,1.2,4.9,2.2,5,7.1,139,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,13.5,5,179,3,4.4,Mecanizado Verde,SI,0.8,6.0,2.2,6,10.4,139,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,12.0,3,0,3,4.4,Mecanizado Verde,SI,0.8,8.0,3.2,1,8.6,142,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,4,36,3,4.4,Mecanizado Verde,SI,1.0,3.3,2.0,7,5.8,150,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,12.3,5,58,3,4.4,Mecanizado Verde,SI,0.8,4.1,2.5,8,6.7,145,14.1,Medio,Alto,0,0,0,1,2
CC01-1940,11.3,3,70,3,4.6,Mecanizado Verde,SI,1.2,4.7,2.3,5,10.2,144,11.6,Medio,Bajo,0,0,0,1,0
CC01-1940,12.6,5,181,3,4.4,Mecanizado Verde,SI,0.8,8.3,2.8,6,10.0,145,11.9,Medio,Bajo,0,0,0,1,0
CC01-1940,11.4,3,73,3,2.3,Mecanizado Verde,SI,1.2,4.9,2.4,5,9.9,132,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,5,0,3,4.4,Mecanizado Verde,SI,0.8,8.3,2.3,6,9.8,126,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.7,3,88,3,4.6,Mecanizado Verde,SI,1.2,10.6,2.5,7,11.7,126,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.0,5,0,3,4.4,Mecanizado Verde,SI,0.8,5.9,2.6,6,10.3,151,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,12.8,2,88,3,4.6,Mecanizado Verde,SI,1.2,10.6,3.0,7,12.9,93,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,2,0,3,5.3,Mecanizado Verde,SI,1.0,8.0,2.3,1,8.7,103,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,3,46,3,3.6,Mecanizado Verde,SI,0.8,9.4,2.6,2,11.0,124,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.1,3,0,3,4.4,Mecanizado Verde,SI,0.8,8.3,2.2,1,8.8,175,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,11.6,3,148,2,3.5,Mecanizado Verde,SI,1.2,5.1,2.0,6,8.5,153,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,11.5,4,15,2,4.2,Mecanizado Verde,SI,0.8,6.0,2.4,6,11.2,148,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,13.6,1,176,2,3.8,Mecanizado Verde,SI,1.2,11.7,2.3,9,7.6,163,14.0,Alto,Alto,0,0,0,2,2
CC01-1940,11.9,2,48,2,4.4,Mecanizado Verde,SI,0.8,8.9,2.0,9,8.7,147,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,13.9,1,184,2,4.0,Mecanizado Verde,SI,1.2,12.3,1.5,9,7.6,137,14.0,Medio,Alto,0,0,0,1,2
CC01-1940,11.8,2,48,2,4.4,Mecanizado Verde,SI,0.8,9.1,1.6,9,8.3,131,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,13.9,1,184,2,4.0,Mecanizado Verde,SI,1.2,12.1,2.1,9,7.0,158,13.8,Alto,Alto,0,0,0,2,2
CC01-1940,11.9,2,48,2,4.4,Mecanizado Verde,SI,0.8,9.4,1.9,9,8.7,142,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,12.9,4,177,2,2.8,Mecanizado Verde,SI,1.1,5.0,2.4,4,9.1,110,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.7,5,61,2,3.5,Mecanizado Verde,SI,1.2,6.4,2.0,4,10.5,156,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.4,6,76,2,4.7,Mecanizado Verde,SI,1.2,10.4,1.8,4,10.6,144,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,12.9,4,202,2,5.1,Mecanizado Verde,SI,1.5,8.7,2.0,4,12.1,181,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,11.6,5,61,2,3.5,Mecanizado Verde,SI,1.2,6.1,1.8,4,11.5,152,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,6,76,2,6.7,Mecanizado Verde,SI,1.2,10.1,1.5,4,13.1,135,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,1,10,3,5.5,Mecanizado Verde,SI,0.8,10.4,2.5,8,8.0,140,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,13.0,1,0,3,2.9,Mecanizado Verde,SI,0.8,7.0,1.4,3,8.9,156,14.0,Alto,Alto,0,0,0,2,2
CC01-1940,11.7,2,66,3,3.9,Mecanizado Verde,SI,0.6,6.4,1.5,3,7.4,138,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,12.7,1,58,3,3.1,Mecanizado Verde,SI,0.6,14.4,1.9,12,8.8,157,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,2,0,3,6.9,Mecanizado Verde,SI,0.5,8.6,1.8,12,10.3,135,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,12.0,3,132,3,4.8,Mecanizado Verde,SI,1.0,8.7,1.8,12,10.2,115,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,11.5,2,0,3,2.8,Mecanizado Verde,SI,0.8,7.1,1.5,4,9.5,159,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,3,196,3,4.4,Mecanizado Verde,SI,0.6,8.4,1.8,4,9.9,150,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,12.0,2,0,3,2.8,Mecanizado Verde,SI,0.8,7.1,1.7,4,11.9,180,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.1,3,196,3,4.4,Mecanizado Verde,SI,0.6,8.7,1.6,4,8.4,151,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.9,2,0,3,2.8,Mecanizado Verde,SI,0.8,8.0,4.9,4,11.3,166,12.0,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,3,196,3,4.4,Mecanizado Verde,SI,0.6,8.7,1.6,4,9.9,150,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,12.0,1,0,3,2.8,Mecanizado Verde,SI,0.8,5.4,3.6,5,7.3,196,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,1,0,3,4.4,Mecanizado Verde,SI,0.8,5.4,2.3,5,7.5,156,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,13.0,1,0,3,2.8,Mecanizado Verde,SI,0.8,8.9,1.4,4,10.4,174,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.1,2,237,3,2.1,Mecanizado Verde,SI,0.6,8.3,1.4,4,9.3,149,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,12.7,1,0,3,2.8,Mecanizado Verde,SI,0.8,9.1,1.8,5,8.5,187,12.0,Alto,Bajo,0,0,0,2,0
CC01-1940,12.8,1,0,3,2.8,Mecanizado Verde,SI,0.8,9.3,2.2,5,7.7,188,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,13.2,1,0,3,2.7,Mecanizado Verde,SI,0.8,10.1,2.0,8,8.5,142,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.5,2,135,3,2.2,Mecanizado Verde,SI,0.8,8.3,1.2,8,9.0,157,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,12.9,1,0,3,2.8,Mecanizado Verde,SI,0.8,9.3,2.0,5,8.0,186,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,12.5,3,0,3,2.8,Mecanizado Verde,SI,0.8,7.4,2.1,7,8.6,155,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,11.4,4,76,3,2.3,Mecanizado Verde,SI,0.8,5.6,1.6,7,10.1,166,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,1,0,3,3.0,Mecanizado Verde,SI,0.8,6.7,1.4,3,7.8,171,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,11.8,2,143,3,3.9,Mecanizado Verde,SI,0.6,6.6,1.8,3,10.4,149,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,12.6,1,0,3,3.0,Mecanizado Verde,SI,0.8,6.3,1.5,3,10.3,175,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,11.8,2,104,3,3.9,Mecanizado Verde,SI,0.6,7.7,1.5,3,10.1,134,13.2,Medio,Alto,0,0,0,1,2
CC01-1940,12.2,1,0,3,2.5,Mecanizado Verde,SI,0.8,5.4,1.6,5,9.3,172,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,1,0,3,3.0,Mecanizado Verde,SI,0.8,6.6,2.0,3,7.7,142,11.4,Medio,Bajo,0,0,0,1,0
CC01-1940,11.8,2,78,3,3.9,Mecanizado Verde,SI,0.6,6.4,1.7,3,10.4,114,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,1,14,3,16.7,Mecanizado Verde,SI,0.8,7.6,1.6,2,6.6,142,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,2,266,3,8.0,Mecanizado Verde,SI,1.0,11.3,1.8,3,7.7,160,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,11.5,4,0,3,3.0,Mecanizado Verde,SI,0.8,5.9,1.5,3,10.4,131,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,11.7,5,99,3,3.9,Mecanizado Verde,SI,0.6,6.9,1.5,3,8.8,131,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.3,1,0,3,12.8,Mecanizado Verde,SI,0.8,5.4,1.6,2,8.7,134,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,11.9,2,252,3,5.3,Mecanizado Verde,SI,1.0,8.3,1.6,2,10.3,166,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,4,0,3,3.0,Mecanizado Verde,SI,0.8,5.9,1.4,3,9.9,142,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,11.7,5,116,3,3.9,Mecanizado Verde,SI,0.6,7.0,1.6,3,9.8,128,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.4,1,0,3,8.6,Mecanizado Verde,SI,0.8,5.4,1.6,2,7.5,137,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,11.9,2,252,3,5.3,Mecanizado Verde,SI,1.0,8.0,1.9,2,8.5,155,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,4,0,3,3.0,Mecanizado Verde,SI,0.8,6.0,1.7,3,12.4,137,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.7,5,116,3,3.9,Mecanizado Verde,SI,0.6,7.1,1.6,3,9.4,120,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,1,243,2,4.4,Mecanizado Verde,SI,1.2,7.3,1.6,1,9.3,166,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,13.7,1,308,2,3.4,Mecanizado Verde,SI,1.2,12.0,1.8,5,7.5,177,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.0,2,157,2,4.7,Mecanizado Verde,SI,0.8,6.9,1.9,5,9.7,159,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,12.7,1,224,2,5.9,Mecanizado Verde,SI,0.8,6.3,1.6,5,10.8,162,11.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,1,137,2,3.2,Mecanizado Verde,SI,1.2,6.1,1.8,3,9.3,159,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,2,128,2,3.1,Mecanizado Verde,SI,1.2,7.3,2.0,3,8.4,134,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,13.8,1,308,2,2.6,Mecanizado Verde,SI,1.2,11.9,1.8,5,7.9,171,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,2,157,2,4.7,Mecanizado Verde,SI,0.8,6.7,1.8,5,8.7,151,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,14.7,1,418,2,3.6,Mecanizado Verde,SI,1.0,16.3,2.6,11,9.3,162,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.7,2,184,2,1.4,Mecanizado Verde,SI,0.8,10.0,2.6,12,7.3,133,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,11.3,3,21,2,4.5,Mecanizado Verde,SI,1.5,7.0,2.4,7,8.3,178,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,11.2,5,60,2,3.2,Mecanizado Verde,SI,0.8,5.0,34.0,7,9.1,136,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,12.3,3,74,2,4.1,Mecanizado Verde,SI,1.5,7.1,9.8,7,8.8,146,14.2,Medio,Alto,0,0,0,1,2
CC01-1940,13.0,1,99,2,5.4,Mecanizado Verde,SI,0.8,7.4,2.3,5,9.4,163,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,12.5,2,57,2,6.8,Mecanizado Verde,SI,0.8,9.9,2.7,8,9.4,123,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.6,1,98,2,2.1,Mecanizado Verde,SI,0.8,8.6,2.9,4,8.1,138,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,12.9,2,217,2,3.9,Mecanizado Verde,SI,0.8,12.3,2.9,5,11.2,138,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,3,66,2,5.4,Mecanizado Verde,SI,0.8,7.9,2.2,5,10.6,113,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,15.8,1,247,2,5.9,Mecanizado Verde,SI,1.3,11.6,11.4,12,10.2,111,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.7,2,97,2,5.3,Mecanizado Verde,SI,1.2,8.9,2.6,11,9.0,63,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,14.7,1,169,3,3.6,Mecanizado Verde,SI,0.8,10.4,2.8,11,8.1,144,14.7,Medio,Alto,0,0,0,1,2
CC01-1940,12.9,2,165,3,3.6,Mecanizado Verde,SI,0.8,10.3,2.6,11,8.9,137,14.8,Medio,Alto,0,0,0,1,2
CC01-1940,11.6,4,45,3,3.2,Mecanizado Verde,SI,0.8,6.3,3.0,6,8.6,125,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.9,1,0,3,4.4,Mecanizado Verde,SI,0.5,11.3,2.5,9,9.0,169,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,13.4,2,0,3,1.4,Mecanizado Verde,SI,1.2,7.3,2.3,11,10.3,145,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,14.0,1,0,3,4.4,Mecanizado Verde,SI,0.5,11.6,14.3,9,7.2,149,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,13.2,2,0,3,1.4,Mecanizado Verde,SI,1.2,6.9,2.4,11,8.7,113,14.7,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,4,0,3,4.9,Mecanizado Verde,SI,0.8,7.6,2.0,1,8.9,155,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,12.5,4,0,3,4.4,Mecanizado Verde,SI,0.8,7.3,2.4,1,9.1,160,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.9,1,0,3,6.5,Mecanizado Verde,SI,1.0,10.0,2.5,9,9.3,174,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,12.4,2,0,3,4.4,Mecanizado Verde,SI,1.0,10.3,2.9,10,9.8,181,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,12.9,3,51,3,4.4,Mecanizado Verde,SI,0.8,11.3,2.3,11,9.9,163,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,12.5,4,0,3,4.6,Mecanizado Verde,SI,0.8,8.0,3.2,1,11.1,154,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,13.3,1,0,3,12.1,Mecanizado Verde,SI,1.0,8.4,2.3,6,10.1,177,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,11.6,2,0,3,4.6,Mecanizado Verde,SI,1.0,6.1,2.9,5,10.2,189,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,3,0,3,4.6,Mecanizado Verde,SI,0.5,8.1,3.0,5,9.4,162,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,13.9,1,299,3,14.6,Mecanizado Verde,SI,1.0,6.9,2.1,5,9.0,187,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,12.0,2,0,3,4.8,Mecanizado Verde,SI,1.0,6.4,2.6,5,12.0,202,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,11.4,3,81,3,3.4,Mecanizado Verde,SI,0.5,8.1,2.0,5,10.5,175,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,1,303,3,6.5,Mecanizado Verde,SI,1.0,9.3,2.6,6,11.3,193,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,2,0,3,4.4,Mecanizado Verde,SI,1.0,6.7,2.4,5,12.7,204,11.2,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,3,76,3,3.4,Mecanizado Verde,SI,0.5,10.0,3.3,5,9.1,167,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.9,1,0,3,12.1,Mecanizado Verde,SI,1.0,7.0,2.1,5,8.7,164,11.2,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,2,0,3,4.6,Mecanizado Verde,SI,1.0,6.3,2.5,5,12.1,214,10.5,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,3,0,3,3.4,Mecanizado Verde,SI,0.5,8.3,2.4,5,9.2,175,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,2,217,2,3.4,Mecanizado Verde,SI,1.2,12.3,1.7,3,11.0,160,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.7,3,177,2,3.0,Mecanizado Verde,SI,1.5,7.4,8.3,4,8.6,144,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,5,105,2,3.0,Mecanizado Verde,SI,1.2,10.1,23.1,4,11.3,152,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,12.4,2,0,3,3.1,Mecanizado Verde,SI,0.8,-0.4,42.6,12,9.4,175,11.5,Alto,Bajo,0,0,0,2,0
CC01-1940,14.6,2,0,3,3.1,Mecanizado Verde,SI,0.8,8.9,2.8,9,6.9,134,14.1,Medio,Alto,0,0,0,1,2
CC01-1940,13.1,1,0,3,3.3,Mecanizado Verde,SI,0.8,9.6,3.3,12,10.0,172,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,12.8,3,0,3,3.2,Mecanizado Verde,SI,0.8,10.1,2.9,1,8.8,167,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,14.0,1,0,3,3.3,Mecanizado Verde,SI,0.8,4.9,3.8,12,9.5,171,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,15.8,4,7,3,4.8,Mecanizado Verde,SI,0.8,11.9,1.6,4,11.3,187,13.7,Alto,Alto,0,0,0,2,2
CC01-1940,14.0,2,262,1,3.2,Mecanizado Verde,SI,1.4,18.0,2.8,10,10.6,165,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.7,3,359,1,2.6,Mecanizado Verde,SI,1.3,12.6,2.3,12,10.7,109,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,11.8,4,122,1,2.7,Mecanizado Verde,SI,1.2,7.0,5.3,12,9.4,121,13.0,Bajo,Medio,0,0,0,0,1
CC01-1940,15.6,1,543,1,3.4,Mecanizado Verde,SI,1.4,18.1,3.0,10,9.4,168,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,11.8,2,27,1,2.6,Mecanizado Verde,SI,1.2,7.0,2.4,9,8.1,145,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,11.7,3,17,1,5.6,Mecanizado Verde,SI,1.0,6.7,2.7,9,9.3,139,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,12.6,4,77,1,2.4,Mecanizado Verde,SI,0.8,10.6,2.5,10,8.8,132,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,13.6,1,362,2,2.3,Mecanizado Verde,SI,1.2,10.7,2.4,10,7.4,82,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,2,157,2,3.1,Mecanizado Verde,SI,1.2,13.3,1.7,12,10.0,102,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,13.5,1,362,2,2.9,Mecanizado Verde,SI,1.2,10.4,1.6,10,9.0,84,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,17.7,2,0,3,4.4,Mecanizado Verde,SI,1.0,12.3,2.5,1,10.2,147,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,12.9,1,0,3,3.2,Mecanizado Verde,SI,1.0,6.1,2.1,4,7.5,158,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,11.4,2,0,3,3.2,Mecanizado Verde,SI,1.1,7.4,1.9,3,7.0,130,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,11.2,3,0,3,11.1,Mecanizado Verde,SI,0.6,4.7,7.3,3,8.2,131,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,11.1,4,0,3,14.1,Mecanizado Verde,SI,1.2,5.7,2.3,2,8.3,137,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,12.2,1,0,3,5.3,Mecanizado Verde,SI,0.6,4.9,2.6,3,7.3,173,13.9,Alto,Alto,0,0,0,2,2
CC01-1940,11.1,2,0,3,14.1,Mecanizado Verde,SI,1.2,5.7,1.8,2,8.9,155,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,12.3,1,0,3,4.1,Mecanizado Verde,SI,0.6,5.1,2.1,3,6.5,161,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,11.1,2,0,3,14.1,Mecanizado Verde,SI,1.2,6.0,2.1,2,7.8,151,13.2,Medio,Alto,0,0,0,1,2
CC01-1940,12.5,1,0,3,3.2,Mecanizado Verde,SI,0.8,5.7,2.2,9,7.0,150,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,2,99,3,8.3,Mecanizado Verde,SI,0.5,9.1,2.2,9,7.6,133,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,12.5,2,0,3,5.6,Mecanizado Verde,SI,1.3,3.3,1.9,8,6.7,183,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,4,0,3,6.9,Mecanizado Verde,SI,1.0,7.7,2.2,8,8.0,146,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,11.9,5,32,3,6.4,Mecanizado Verde,SI,0.8,7.7,2.5,8,8.9,137,13.2,Medio,Alto,0,0,0,1,2
CC01-1940,11.8,1,0,3,6.9,Mecanizado Verde,SI,0.8,3.0,2.7,8,6.0,158,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,11.9,2,42,3,9.2,Mecanizado Verde,SI,0.8,7.9,2.4,8,10.2,148,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,11.1,2,0,3,6.9,Mecanizado Verde,SI,0.8,3.1,2.3,8,7.4,156,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,3,59,3,9.2,Mecanizado Verde,SI,0.8,8.3,2.2,8,3.4,152,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.6,1,0,3,3.2,Mecanizado Verde,SI,0.5,3.1,2.1,9,7.9,153,13.7,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,2,99,3,10.7,Mecanizado Verde,SI,0.8,9.4,2.0,9,8.0,138,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,11.3,1,0,3,3.2,Mecanizado Verde,SI,0.5,3.3,2.5,9,6.6,145,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,12.0,2,99,3,8.3,Mecanizado Verde,SI,0.8,9.4,2.7,9,7.2,137,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,13.6,1,0,3,6.4,Mecanizado Verde,SI,1.0,10.9,2.6,6,9.1,117,12.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,1,109,2,7.3,Mecanizado Verde,SI,1.3,8.3,2.3,7,9.0,184,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,13.0,1,235,2,6.3,Mecanizado Verde,SI,1.0,9.0,2.5,11,7.6,124,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.8,2,323,2,11.9,Mecanizado Verde,SI,1.3,9.1,2.5,1,10.2,156,11.4,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,3,134,2,12.9,Mecanizado Verde,SI,1.2,8.9,2.4,1,8.8,111,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.7,1,155,2,1.3,Mecanizado Verde,SI,1.0,8.1,2.6,6,9.1,161,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,2,71,2,0.5,Mecanizado Verde,SI,0.8,8.3,2.9,6,8.2,128,14.5,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,6,89,1,1.9,Mecanizado Verde,SI,1.2,10.4,3.1,10,8.3,144,14.2,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,7,51,1,5.9,Mecanizado Verde,SI,0.8,10.3,3.0,10,9.0,127,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,12.3,4,51,1,1.8,Mecanizado Verde,SI,1.2,10.1,3.4,9,7.7,123,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.9,1,186,1,4.4,Mecanizado Verde,SI,1.2,7.6,3.0,12,11.6,152,11.9,Medio,Bajo,0,0,0,1,0
CC01-1940,12.8,2,173,1,2.3,Mecanizado Verde,SI,1.2,11.0,2.4,12,8.9,133,13.2,Bajo,Alto,0,0,0,0,2
